,Unnamed: 0,gender,path,AgeGroup
3058,15745,male,wiki_crop/60/13853560_1943-04-01_2013.jpg,"(60, 100)"
3059,34791,male,wiki_crop/14/7936514_1878-11-14_1940.jpg,"(60, 100)"
3060,7182,male,wiki_crop/76/11992476_1982-05-12_2009.jpg,"(25, 32)"
3061,35852,male,wiki_crop/19/2133819_1967-08-26_2010.jpg,"(38, 43)"
3062,17379,male,wiki_crop/98/24041298_1986-05-13_2014.jpg,"(25, 32)"
3063,24738,male,wiki_crop/85/20998185_1988-07-19_2014.jpg,"(25, 32)"
3064,22713,male,wiki_crop/88/1071488_1979-11-05_2011.jpg,"(25, 32)"
3065,11947,female,wiki_crop/65/6803165_1943-07-24_1972.jpg,"(25, 32)"
3066,27902,male,wiki_crop/36/332336_1980-03-21_2012.jpg,"(25, 32)"
3067,25942,male,wiki_crop/74/1834174_1918-10-13_1967.jpg,"(48, 53)"
3068,11042,male,wiki_crop/33/12551033_1943-08-02_2004.jpg,"(60, 100)"
3069,6839,male,wiki_crop/95/15977195_1961-02-01_2012.jpg,"(48, 53)"
3070,29613,male,wiki_crop/17/592117_1930-07-22_2009.jpg,"(60, 100)"
3071,13852,male,wiki_crop/90/40038790_1985-08-11_2014.jpg,"(25, 32)"
3072,34832,male,wiki_crop/10/43910_1936-05-09_1966.jpg,"(25, 32)"
3073,27807,male,wiki_crop/86/25794086_1983-10-03_2011.jpg,"(25, 32)"
3074,9020,female,wiki_crop/26/14526_1983-12-24_2003.jpg,"(15, 20)"
3075,35299,male,wiki_crop/67/15689167_1986-08-31_2013.jpg,"(25, 32)"
3076,24492,male,wiki_crop/93/76593_1938-01-21_1979.jpg,"(38, 43)"
3077,7338,female,wiki_crop/43/9372543_1983-05-28_2004.jpg,"(15, 20)"
3078,25663,male,wiki_crop/86/332386_1935-10-06_2005.jpg,"(60, 100)"
3079,35505,male,wiki_crop/16/269416_1958-10-16_2012.jpg,"(48, 53)"
3080,3870,male,wiki_crop/66/3629866_1985-02-09_2011.jpg,"(25, 32)"
3081,29448,female,wiki_crop/61/1074161_1897-12-09_1973.jpg,"(60, 100)"
3082,12282,male,wiki_crop/45/38018945_1993-06-03_2014.jpg,"(15, 20)"
3083,32078,female,wiki_crop/79/36778379_1911-09-19_1974.jpg,"(60, 100)"
3084,16796,male,wiki_crop/92/34534292_1995-02-25_2012.jpg,"(15, 20)"
3085,30792,male,wiki_crop/70/21963470_1987-10-09_2014.jpg,"(25, 32)"
3086,13586,male,wiki_crop/26/12236926_1985-07-09_2013.jpg,"(25, 32)"
3087,5813,female,wiki_crop/46/10080646_1986-08-08_2014.jpg,"(25, 32)"
3088,3370,male,wiki_crop/85/5240085_1924-12-29_1950.jpg,"(25, 32)"
3089,35516,female,wiki_crop/16/37008416_1996-03-20_2013.jpg,"(15, 20)"
3090,30584,male,wiki_crop/64/4233664_1935-03-30_1962.jpg,"(25, 32)"
3091,15987,female,wiki_crop/01/22540801_1989-03-09_2015.jpg,"(25, 32)"
3092,26706,female,wiki_crop/46/2531046_1974-10-07_2014.jpg,"(38, 43)"
3093,34141,female,wiki_crop/30/162730_1923-03-14_1949.jpg,"(25, 32)"
3094,31763,male,wiki_crop/47/34286347_1994-10-10_2013.jpg,"(15, 20)"
3095,11976,female,wiki_crop/47/31431247_1994-12-28_2011.jpg,"(15, 20)"
3096,37103,male,wiki_crop/32/1679232_1979-12-06_2009.jpg,"(25, 32)"
3097,16064,male,wiki_crop/06/7820706_1971-10-13_2011.jpg,"(38, 43)"
3098,8129,male,wiki_crop/74/1521674_1981-10-09_2008.jpg,"(25, 32)"
3099,12028,female,wiki_crop/34/37904234_1980-09-20_2009.jpg,"(25, 32)"
3100,4266,female,wiki_crop/38/324138_1928-05-30_2010.jpg,"(60, 100)"
3101,16714,female,wiki_crop/68/277368_1967-09-28_2007.jpg,"(38, 43)"
3102,17792,male,wiki_crop/42/13392442_1954-01-24_2005.jpg,"(48, 53)"
3103,27030,male,wiki_crop/09/13085909_1986-02-09_2012.jpg,"(25, 32)"
3104,6076,male,wiki_crop/89/14300589_1940-02-24_1966.jpg,"(25, 32)"
3105,18592,female,wiki_crop/50/18643350_1949-08-21_1968.jpg,"(15, 20)"
3106,28089,male,wiki_crop/60/2163460_1946-07-07_2011.jpg,"(60, 100)"
3107,2775,female,wiki_crop/36/12943536_1935-01-15_1952.jpg,"(15, 20)"
3108,13210,male,wiki_crop/08/42220508_1982-09-28_2014.jpg,"(25, 32)"
3109,24957,female,wiki_crop/28/24369728_1984-01-17_2012.jpg,"(25, 32)"
3110,36869,male,wiki_crop/63/39183163_1959-08-21_2013.jpg,"(48, 53)"
3111,27044,male,wiki_crop/75/32058175_1905-12-07_1968.jpg,"(60, 100)"
3112,20072,male,wiki_crop/08/42912408_1987-04-26_2014.jpg,"(25, 32)"
3113,38646,female,wiki_crop/51/622051_1940-09-03_2012.jpg,"(60, 100)"
3114,4953,female,wiki_crop/01/32944701_1994-02-24_2015.jpg,"(15, 20)"
3115,4611,female,wiki_crop/73/6270373_1919-12-02_2009.jpg,"(60, 100)"
3116,1326,male,wiki_crop/76/41321976_1918-09-01_1950.jpg,"(25, 32)"
3117,10423,male,wiki_crop/26/22484626_1988-11-06_2014.jpg,"(25, 32)"
3118,32635,male,wiki_crop/45/40152645_1992-02-13_2012.jpg,"(15, 20)"
3119,34253,male,wiki_crop/40/240940_1984-12-30_2014.jpg,"(25, 32)"
3120,23207,male,wiki_crop/23/43705123_1996-05-19_2015.jpg,"(15, 20)"
3121,8585,male,wiki_crop/77/40177377_1994-10-25_2014.jpg,"(15, 20)"
3122,36828,male,wiki_crop/92/37074792_1986-06-20_2013.jpg,"(25, 32)"
3123,4708,male,wiki_crop/24/22727924_1984-04-20_2011.jpg,"(25, 32)"
3124,32301,female,wiki_crop/60/34004560_1986-09-02_2014.jpg,"(25, 32)"
3125,35116,male,wiki_crop/21/26060021_1922-09-29_1988.jpg,"(60, 100)"
3126,15115,female,wiki_crop/35/44079235_1996-02-04_2015.jpg,"(15, 20)"
3127,29992,female,wiki_crop/09/4862609_1962-09-23_1980.jpg,"(15, 20)"
3128,30652,male,wiki_crop/26/1662226_1942-08-09_2009.jpg,"(60, 100)"
3129,1128,male,wiki_crop/10/30645210_1988-04-07_2014.jpg,"(25, 32)"
3130,28181,female,wiki_crop/54/59654_1943-06-15_2008.jpg,"(60, 100)"
3131,6828,female,wiki_crop/26/6795526_1958-06-27_2012.jpg,"(48, 53)"
3132,13230,male,wiki_crop/65/2870065_1950-01-22_1979.jpg,"(25, 32)"
3133,39069,female,wiki_crop/36/747736_1980-10-16_2012.jpg,"(25, 32)"
3134,18103,male,wiki_crop/84/24082384_1975-11-14_2004.jpg,"(25, 32)"
3135,21925,male,wiki_crop/06/19271206_1985-09-04_2005.jpg,"(15, 20)"
3136,16547,male,wiki_crop/33/639133_1940-05-05_2010.jpg,"(60, 100)"
3137,24839,female,wiki_crop/26/38023126_1966-05-07_1993.jpg,"(25, 32)"
3138,27203,male,wiki_crop/10/1671510_1959-01-24_2008.jpg,"(48, 53)"
3139,34812,male,wiki_crop/25/20796025_1979-10-10_2009.jpg,"(25, 32)"
3140,29737,male,wiki_crop/50/906850_1899-10-09_1960.jpg,"(60, 100)"
3141,21025,female,wiki_crop/25/33622325_1993-09-18_2013.jpg,"(15, 20)"
3142,18531,male,wiki_crop/35/155035_1925-07-29_2004.jpg,"(60, 100)"
3143,30542,male,wiki_crop/44/18901144_1990-07-09_2011.jpg,"(15, 20)"
3144,33091,male,wiki_crop/13/34737913_1993-03-19_2013.jpg,"(15, 20)"
3145,37443,female,wiki_crop/91/333091_1963-08-13_2014.jpg,"(48, 53)"
3146,19302,male,wiki_crop/61/8735461_1958-02-14_2007.jpg,"(48, 53)"
3147,21787,male,wiki_crop/86/347086_1945-12-26_2008.jpg,"(60, 100)"
3148,8209,female,wiki_crop/06/737306_1970-09-11_2013.jpg,"(38, 43)"
3149,22564,male,wiki_crop/23/5927923_1981-12-31_2014.jpg,"(25, 32)"
3150,39354,female,wiki_crop/33/1670333_1919-07-02_1980.jpg,"(60, 100)"
3151,8233,male,wiki_crop/83/27419583_1889-11-18_1941.jpg,"(48, 53)"
3152,22927,male,wiki_crop/40/24550340_1923-04-20_2005.jpg,"(60, 100)"
3153,26578,male,wiki_crop/63/1979063_1972-09-09_2005.jpg,"(25, 32)"
3154,38610,female,wiki_crop/82/8699682_1991-12-07_2009.jpg,"(15, 20)"
3155,4957,male,wiki_crop/95/5973195_1954-10-17_1971.jpg,"(15, 20)"
3156,30387,male,wiki_crop/52/6100052_1981-04-08_2008.jpg,"(25, 32)"
3157,7665,female,wiki_crop/29/8573129_1975-04-04_2014.jpg,"(38, 43)"
3158,36759,male,wiki_crop/42/2384842_1951-03-04_2012.jpg,"(60, 100)"
3159,3768,male,wiki_crop/12/8084912_1982-06-12_2009.jpg,"(25, 32)"
3160,24327,male,wiki_crop/39/88839_1932-11-15_2009.jpg,"(60, 100)"
3161,1009,male,wiki_crop/77/23534077_1944-02-28_2014.jpg,"(60, 100)"
3162,24108,male,wiki_crop/81/515281_1963-04-10_2003.jpg,"(38, 43)"
3163,36576,male,wiki_crop/35/2474135_1971-01-18_2010.jpg,"(38, 43)"
3164,28226,female,wiki_crop/90/8146090_1964-09-16_2013.jpg,"(48, 53)"
3165,4952,male,wiki_crop/09/32044209_1950-10-01_2013.jpg,"(60, 100)"
3166,37629,female,wiki_crop/86/212686_1950-04-05_2013.jpg,"(60, 100)"
3167,30669,female,wiki_crop/44/32824844_1987-05-24_2013.jpg,"(25, 32)"
3168,32281,female,wiki_crop/55/165755_1892-06-26_1972.jpg,"(60, 100)"
3169,32000,male,wiki_crop/67/25595767_1985-10-18_2015.jpg,"(25, 32)"
3170,8806,male,wiki_crop/35/17882235_1969-09-02_2010.jpg,"(38, 43)"
3171,5878,female,wiki_crop/55/40655_1915-12-07_1941.jpg,"(25, 32)"
3172,1155,male,wiki_crop/78/6054878_1985-10-23_2013.jpg,"(25, 32)"
3173,4607,male,wiki_crop/67/2964967_1960-03-11_2010.jpg,"(48, 53)"
3174,31542,male,wiki_crop/99/40447799_1926-01-07_1953.jpg,"(25, 32)"
3175,12532,male,wiki_crop/56/17599856_1985-09-11_2012.jpg,"(25, 32)"
3176,25075,male,wiki_crop/08/16096608_1969-05-14_2013.jpg,"(38, 43)"
3177,14070,male,wiki_crop/98/2089498_1910-04-24_1959.jpg,"(48, 53)"
3178,16565,female,wiki_crop/03/882403_1973-04-24_2005.jpg,"(25, 32)"
3179,7571,male,wiki_crop/15/13145815_1971-12-14_1999.jpg,"(25, 32)"
3180,21517,male,wiki_crop/57/5785757_1981-03-08_2011.jpg,"(25, 32)"
3181,10059,female,wiki_crop/83/7857183_1984-09-11_2004.jpg,"(15, 20)"
3182,30882,female,wiki_crop/85/17856585_1980-08-25_2012.jpg,"(25, 32)"
3183,16719,male,wiki_crop/04/1604604_1935-09-25_2003.jpg,"(60, 100)"
3184,10890,male,wiki_crop/61/6399361_1966-10-11_2005.jpg,"(38, 43)"
3185,27102,male,wiki_crop/52/3222152_1985-04-12_2013.jpg,"(25, 32)"
3186,29917,male,wiki_crop/28/41592228_1934-03-22_1964.jpg,"(25, 32)"
3187,6959,male,wiki_crop/28/12056828_1978-09-23_2005.jpg,"(25, 32)"
3188,25974,male,wiki_crop/60/1587860_1934-08-16_2014.jpg,"(60, 100)"
3189,17452,male,wiki_crop/46/22005346_1983-10-08_2010.jpg,"(25, 32)"
3190,5609,female,wiki_crop/60/25065260_1990-06-09_2011.jpg,"(15, 20)"
3191,33632,male,wiki_crop/87/1366387_1925-03-08_1977.jpg,"(48, 53)"
3192,12284,male,wiki_crop/00/33034300_1995-11-06_2014.jpg,"(15, 20)"
3193,13508,male,wiki_crop/11/10745111_1950-11-21_2012.jpg,"(60, 100)"
3194,29501,male,wiki_crop/29/31361429_1989-02-12_2009.jpg,"(15, 20)"
3195,13433,male,wiki_crop/44/6546444_1952-01-30_1985.jpg,"(25, 32)"
3196,25990,female,wiki_crop/49/21535549_1923-01-09_1944.jpg,"(15, 20)"
3197,15932,male,wiki_crop/46/1217146_1920-03-21_2004.jpg,"(60, 100)"
3198,13869,female,wiki_crop/91/6184091_1986-01-13_2014.jpg,"(25, 32)"
3199,37002,male,wiki_crop/14/3089814_1945-06-01_2006.jpg,"(60, 100)"
3200,14271,male,wiki_crop/82/8855682_1975-04-18_2015.jpg,"(38, 43)"
3201,27257,female,wiki_crop/64/45221064_1900-07-21_1962.jpg,"(60, 100)"
3202,19557,female,wiki_crop/25/2067825_1968-06-14_2012.jpg,"(38, 43)"
3203,34603,male,wiki_crop/05/2515605_1982-02-11_2013.jpg,"(25, 32)"
3204,23824,female,wiki_crop/47/26621447_1982-02-05_2009.jpg,"(25, 32)"
3205,26692,male,wiki_crop/40/36195540_1952-04-12_1984.jpg,"(25, 32)"
3206,11681,female,wiki_crop/84/11536584_1933-07-30_1961.jpg,"(25, 32)"
3207,38707,male,wiki_crop/86/7072586_1974-05-17_2006.jpg,"(25, 32)"
3208,39537,female,wiki_crop/79/886579_1975-03-15_2015.jpg,"(38, 43)"
3209,78,male,wiki_crop/80/29890180_1990-01-28_2009.jpg,"(15, 20)"
3210,3471,male,wiki_crop/21/36702121_1984-01-28_2012.jpg,"(25, 32)"
3211,12190,male,wiki_crop/96/9002296_1982-12-10_2014.jpg,"(25, 32)"
3212,27594,male,wiki_crop/03/80903_1972-02-17_2015.jpg,"(38, 43)"
3213,12646,male,wiki_crop/56/33651656_1985-05-13_2013.jpg,"(25, 32)"
3214,34208,female,wiki_crop/42/17988142_1984-09-19_2010.jpg,"(25, 32)"
3215,11849,male,wiki_crop/20/23955120_1987-12-25_2014.jpg,"(25, 32)"
3216,14164,male,wiki_crop/71/597871_1962-03-04_2015.jpg,"(48, 53)"
3217,16219,male,wiki_crop/21/2797621_1960-03-15_2011.jpg,"(48, 53)"
3218,1320,male,wiki_crop/37/649837_1932-12-10_1976.jpg,"(38, 43)"
3219,2256,male,wiki_crop/24/1188024_1927-07-06_1970.jpg,"(38, 43)"
3220,23639,male,wiki_crop/33/17927733_1982-07-21_2013.jpg,"(25, 32)"
3221,25503,male,wiki_crop/88/8104188_1980-09-28_2008.jpg,"(25, 32)"
3222,22955,female,wiki_crop/46/25224446_1981-01-04_2014.jpg,"(25, 32)"
3223,27550,male,wiki_crop/81/330881_1910-10-15_1961.jpg,"(48, 53)"
3224,7827,male,wiki_crop/32/23932_1912-05-28_1973.jpg,"(60, 100)"
3225,7297,female,wiki_crop/82/18667282_1987-02-01_2008.jpg,"(15, 20)"
3226,2968,female,wiki_crop/82/20115882_1965-08-10_2008.jpg,"(38, 43)"
3227,34923,male,wiki_crop/69/36079269_1969-02-15_2013.jpg,"(38, 43)"
3228,29858,male,wiki_crop/31/850931_1926-09-01_2009.jpg,"(60, 100)"
3229,8671,female,wiki_crop/80/13955080_1946-11-12_2013.jpg,"(60, 100)"
3230,17715,male,wiki_crop/78/23242078_1911-01-15_1960.jpg,"(48, 53)"
3231,38868,male,wiki_crop/56/6767756_1964-06-10_2006.jpg,"(38, 43)"
3232,10542,female,wiki_crop/80/37639580_1947-01-15_1967.jpg,"(15, 20)"
3233,3475,female,wiki_crop/00/518700_1981-09-12_2012.jpg,"(25, 32)"
3234,18104,male,wiki_crop/26/583726_1935-06-25_2010.jpg,"(60, 100)"
3235,34316,female,wiki_crop/03/399703_1968-02-22_2012.jpg,"(38, 43)"
3236,28854,female,wiki_crop/11/36968011_1992-05-11_2012.jpg,"(15, 20)"
3237,31006,male,wiki_crop/57/17618257_1987-06-30_2013.jpg,"(25, 32)"
3238,30244,male,wiki_crop/75/2068375_1964-08-25_2014.jpg,"(48, 53)"
3239,17508,female,wiki_crop/75/2883375_1959-01-19_2010.jpg,"(48, 53)"
3240,14636,male,wiki_crop/75/11679975_1933-07-06_1995.jpg,"(60, 100)"
3241,8603,male,wiki_crop/19/4556419_1979-06-25_2011.jpg,"(25, 32)"
3242,685,male,wiki_crop/62/1877362_1978-01-14_2011.jpg,"(25, 32)"
3243,11784,male,wiki_crop/04/8029204_1965-08-27_2014.jpg,"(48, 53)"
3244,10407,male,wiki_crop/91/4107091_1944-02-12_2014.jpg,"(60, 100)"
3245,2588,male,wiki_crop/65/761865_1973-01-17_2012.jpg,"(38, 43)"
3246,36503,female,wiki_crop/00/46687200_1988-11-30_2014.jpg,"(25, 32)"
3247,34630,male,wiki_crop/99/321099_1934-03-26_2009.jpg,"(60, 100)"
3248,2918,male,wiki_crop/04/678304_1961-05-09_2015.jpg,"(48, 53)"
3249,1647,female,wiki_crop/60/932260_1947-06-18_2015.jpg,"(60, 100)"
3250,26580,male,wiki_crop/92/568192_1927-12-25_1960.jpg,"(25, 32)"
3251,20134,female,wiki_crop/60/11830060_1989-05-11_2009.jpg,"(15, 20)"
3252,34121,male,wiki_crop/71/1865671_1940-04-06_1973.jpg,"(25, 32)"
3253,38951,male,wiki_crop/20/16636320_1987-12-31_2013.jpg,"(25, 32)"
3254,31699,male,wiki_crop/56/30882756_1920-04-18_1948.jpg,"(25, 32)"
3255,22990,male,wiki_crop/32/33413332_1960-02-14_2012.jpg,"(48, 53)"
3256,26268,male,wiki_crop/84/34277084_1971-03-24_2011.jpg,"(38, 43)"
3257,32063,male,wiki_crop/05/34326905_1964-09-18_2013.jpg,"(48, 53)"
3258,30611,male,wiki_crop/73/24248073_1986-03-20_2012.jpg,"(25, 32)"
3259,13617,female,wiki_crop/95/39244195_1985-09-04_2013.jpg,"(25, 32)"
3260,11417,male,wiki_crop/62/6450762_1885-05-17_1947.jpg,"(60, 100)"
3261,10814,male,wiki_crop/78/1396478_1945-09-11_1973.jpg,"(25, 32)"
3262,21382,male,wiki_crop/61/15185261_1982-11-10_2009.jpg,"(25, 32)"
3263,29671,male,wiki_crop/07/2301707_1980-12-07_2009.jpg,"(25, 32)"
3264,5991,male,wiki_crop/57/846457_1962-07-01_2011.jpg,"(48, 53)"
3265,3195,female,wiki_crop/93/34087193_1921-11-15_1948.jpg,"(25, 32)"
3266,22225,male,wiki_crop/66/209966_1946-03-07_2011.jpg,"(60, 100)"
3267,29954,male,wiki_crop/56/220556_1941-09-13_2004.jpg,"(60, 100)"
3268,22390,male,wiki_crop/34/690334_1967-04-17_2009.jpg,"(38, 43)"
3269,12815,female,wiki_crop/23/37354723_1948-05-19_1966.jpg,"(15, 20)"
3270,14214,female,wiki_crop/75/27615775_1988-05-21_2014.jpg,"(25, 32)"
3271,20848,female,wiki_crop/09/2377409_1946-02-01_2009.jpg,"(60, 100)"
3272,254,male,wiki_crop/07/935407_1951-07-16_1991.jpg,"(38, 43)"
3273,9715,male,wiki_crop/53/18860753_1985-10-01_2012.jpg,"(25, 32)"
3274,40198,male,wiki_crop/50/14415350_1923-06-28_2007.jpg,"(60, 100)"
3275,5778,male,wiki_crop/32/36188232_1984-01-10_2012.jpg,"(25, 32)"
3276,8587,male,wiki_crop/48/44146748_1985-01-19_2014.jpg,"(25, 32)"
3277,8852,male,wiki_crop/42/40238042_1987-03-17_2013.jpg,"(25, 32)"
3278,18782,female,wiki_crop/40/22562040_1993-10-23_2010.jpg,"(15, 20)"
3279,2073,male,wiki_crop/41/42820241_1952-01-04_2006.jpg,"(48, 53)"
3280,17158,male,wiki_crop/92/42032792_1987-03-28_2015.jpg,"(25, 32)"
3281,30275,male,wiki_crop/65/36348165_1979-10-17_2012.jpg,"(25, 32)"
3282,28454,female,wiki_crop/77/161577_1980-06-08_2011.jpg,"(25, 32)"
3283,24116,male,wiki_crop/85/43286985_1984-06-15_2013.jpg,"(25, 32)"
3284,38216,male,wiki_crop/41/457841_1960-07-17_2009.jpg,"(48, 53)"
3285,38562,male,wiki_crop/90/777090_1931-11-29_1959.jpg,"(25, 32)"
3286,5689,male,wiki_crop/85/17173785_1979-04-04_2006.jpg,"(25, 32)"
3287,23559,male,wiki_crop/48/22098048_1979-12-03_2011.jpg,"(25, 32)"
3288,11327,male,wiki_crop/83/2992783_1966-06-04_2010.jpg,"(38, 43)"
3289,318,male,wiki_crop/45/1962545_1941-11-13_2015.jpg,"(60, 100)"
3290,5691,male,wiki_crop/39/1545339_1979-09-05_2008.jpg,"(25, 32)"
3291,36571,male,wiki_crop/65/1580265_1963-06-24_1995.jpg,"(25, 32)"
3292,25762,female,wiki_crop/58/36987658_1992-05-13_2012.jpg,"(15, 20)"
3293,8950,male,wiki_crop/88/1422488_1944-08-30_2009.jpg,"(60, 100)"
3294,37068,female,wiki_crop/42/5373842_1987-03-23_2013.jpg,"(25, 32)"
3295,1334,male,wiki_crop/55/1024055_1971-08-12_2015.jpg,"(38, 43)"
3296,11082,male,wiki_crop/52/614552_1970-04-05_2013.jpg,"(38, 43)"
3297,34897,male,wiki_crop/36/37604636_1992-12-28_2012.jpg,"(15, 20)"
3298,26152,female,wiki_crop/23/465623_1974-06-25_2015.jpg,"(38, 43)"
3299,18758,male,wiki_crop/77/143377_1946-11-24_1978.jpg,"(25, 32)"
3300,26637,male,wiki_crop/30/3056430_1983-05-22_2009.jpg,"(25, 32)"
3301,1696,male,wiki_crop/82/31237682_1899-09-02_1960.jpg,"(60, 100)"
3302,5321,male,wiki_crop/04/3320904_1958-11-04_1978.jpg,"(15, 20)"
3303,24805,male,wiki_crop/14/10943114_1921-08-02_1952.jpg,"(25, 32)"
3304,18362,male,wiki_crop/13/1226513_1971-02-24_2010.jpg,"(38, 43)"
3305,5024,male,wiki_crop/31/23722731_1966-12-18_2007.jpg,"(38, 43)"
3306,3679,male,wiki_crop/94/2657594_1983-12-02_2009.jpg,"(25, 32)"
3307,39084,male,wiki_crop/70/17970_1922-07-15_2007.jpg,"(60, 100)"
3308,973,male,wiki_crop/45/2524145_1930-04-26_1961.jpg,"(25, 32)"
3309,31627,male,wiki_crop/65/41306365_1992-03-04_2009.jpg,"(15, 20)"
3310,8317,male,wiki_crop/22/15383122_1953-12-05_2014.jpg,"(60, 100)"
3311,12517,female,wiki_crop/94/20458494_1934-09-26_2008.jpg,"(60, 100)"
3312,37634,male,wiki_crop/49/1449049_1981-09-04_2011.jpg,"(25, 32)"
3313,34569,male,wiki_crop/60/5724060_1974-03-19_2005.jpg,"(25, 32)"
3314,16049,male,wiki_crop/89/32903889_1895-03-12_1944.jpg,"(48, 53)"
3315,29023,male,wiki_crop/94/31350094_1968-09-17_2010.jpg,"(38, 43)"
3316,12458,male,wiki_crop/07/1868207_1975-12-06_2008.jpg,"(25, 32)"
3317,38539,female,wiki_crop/73/3912073_1985-02-12_2012.jpg,"(25, 32)"
3318,34475,male,wiki_crop/25/22003225_1982-12-08_2013.jpg,"(25, 32)"
3319,10355,female,wiki_crop/05/1501005_1920-02-29_1946.jpg,"(25, 32)"
3320,17733,male,wiki_crop/11/14496511_1983-09-26_2011.jpg,"(25, 32)"
3321,30522,male,wiki_crop/64/19043864_1944-05-08_1974.jpg,"(25, 32)"
3322,35629,female,wiki_crop/89/15051489_1973-05-17_2014.jpg,"(38, 43)"
3323,29730,female,wiki_crop/14/36931214_1976-09-23_2006.jpg,"(25, 32)"
3324,8394,male,wiki_crop/76/34948576_1982-04-25_2014.jpg,"(25, 32)"
3325,24373,male,wiki_crop/85/650385_1919-02-05_1959.jpg,"(38, 43)"
3326,35110,female,wiki_crop/98/35951398_1990-09-04_2011.jpg,"(15, 20)"
3327,24640,male,wiki_crop/82/24894082_1932-03-18_2007.jpg,"(60, 100)"
3328,22205,female,wiki_crop/23/17031923_1926-01-24_1952.jpg,"(25, 32)"
3329,5302,male,wiki_crop/49/41312749_1993-06-19_2012.jpg,"(15, 20)"
3330,29563,female,wiki_crop/47/24149847_1996-04-21_2013.jpg,"(15, 20)"
3331,4713,male,wiki_crop/66/7155966_1981-01-31_2007.jpg,"(25, 32)"
3332,6433,male,wiki_crop/00/1013900_1917-10-15_1960.jpg,"(38, 43)"
3333,30696,male,wiki_crop/93/18830493_1968-07-14_2007.jpg,"(38, 43)"
3334,5446,female,wiki_crop/90/8476190_1919-11-15_1946.jpg,"(25, 32)"
3335,18957,female,wiki_crop/68/7218368_1979-11-09_2012.jpg,"(25, 32)"
3336,6265,male,wiki_crop/09/10634409_1968-01-14_2001.jpg,"(25, 32)"
3337,1181,male,wiki_crop/20/1811820_1983-03-22_2013.jpg,"(25, 32)"
3338,12388,female,wiki_crop/08/38737708_1986-12-27_2015.jpg,"(25, 32)"
3339,5844,female,wiki_crop/07/35411707_1992-07-03_2011.jpg,"(15, 20)"
3340,9244,male,wiki_crop/18/3511618_1985-03-29_2014.jpg,"(25, 32)"
3341,28578,female,wiki_crop/92/4852292_1929-10-11_1971.jpg,"(38, 43)"
3342,20634,male,wiki_crop/33/7366533_1968-05-02_2012.jpg,"(38, 43)"
3343,28430,female,wiki_crop/71/39568371_1949-08-26_1960.jpg,"(8, 12)"
3344,6246,female,wiki_crop/52/43806752_1969-04-18_2010.jpg,"(38, 43)"
3345,13619,male,wiki_crop/38/4110438_1961-07-08_2014.jpg,"(48, 53)"
3346,6745,male,wiki_crop/72/4731972_1983-03-23_2013.jpg,"(25, 32)"
3347,28690,male,wiki_crop/39/2970239_1979-10-18_2009.jpg,"(25, 32)"
3348,14556,female,wiki_crop/47/25791647_1959-06-18_2003.jpg,"(38, 43)"
3349,24315,female,wiki_crop/53/41205353_1946-06-27_1965.jpg,"(15, 20)"
3350,37093,male,wiki_crop/27/45262727_1989-05-11_2015.jpg,"(25, 32)"
3351,16216,female,wiki_crop/92/36891092_1993-04-22_2012.jpg,"(15, 20)"
3352,31803,female,wiki_crop/86/3206186_1982-03-12_2011.jpg,"(25, 32)"
3353,14040,female,wiki_crop/19/2898019_1936-11-07_2002.jpg,"(60, 100)"
3354,32142,male,wiki_crop/28/2138228_1948-03-10_2013.jpg,"(60, 100)"
3355,7762,male,wiki_crop/93/2064193_1933-10-15_1977.jpg,"(38, 43)"
3356,16890,male,wiki_crop/37/1805237_1944-06-28_2007.jpg,"(60, 100)"
3357,35378,male,wiki_crop/36/4811436_1975-04-11_2005.jpg,"(25, 32)"
3358,7709,female,wiki_crop/04/220604_1958-09-03_2008.jpg,"(48, 53)"
3359,1642,male,wiki_crop/08/34136908_1941-12-18_2012.jpg,"(60, 100)"
3360,17910,female,wiki_crop/15/40770615_1953-04-20_1993.jpg,"(38, 43)"
3361,20139,male,wiki_crop/60/268260_1979-08-20_2011.jpg,"(25, 32)"
3362,20104,female,wiki_crop/59/716059_1968-04-12_2008.jpg,"(38, 43)"
3363,35693,female,wiki_crop/24/43881924_1970-09-23_2012.jpg,"(38, 43)"
3364,5263,male,wiki_crop/27/17107027_1918-08-24_1971.jpg,"(48, 53)"
3365,5398,male,wiki_crop/02/1847302_1942-11-29_2007.jpg,"(60, 100)"
3366,7501,male,wiki_crop/67/1241267_1945-03-04_2008.jpg,"(60, 100)"
3367,23714,male,wiki_crop/28/2345828_1970-09-06_2009.jpg,"(38, 43)"
3368,39056,male,wiki_crop/30/1978830_1962-11-16_2014.jpg,"(48, 53)"
3369,5703,male,wiki_crop/40/36462340_1993-11-19_2012.jpg,"(15, 20)"
3370,25677,male,wiki_crop/96/43004196_1996-06-20_2014.jpg,"(15, 20)"
3371,33674,female,wiki_crop/89/18993789_1982-02-03_2010.jpg,"(25, 32)"
3372,12841,female,wiki_crop/08/39567408_1961-09-19_2014.jpg,"(48, 53)"
3373,2904,male,wiki_crop/70/917770_1968-08-26_2010.jpg,"(38, 43)"
3374,40027,male,wiki_crop/59/44498159_1994-09-15_2015.jpg,"(15, 20)"
3375,27697,male,wiki_crop/29/46964629_1959-05-20_2013.jpg,"(48, 53)"
3376,631,female,wiki_crop/30/1909930_1976-02-12_2008.jpg,"(25, 32)"
