,Age,Gender,Path
1680,"(25, 32)",Male,wiki_crop/13/31050613_1979-04-29_2010.jpg
1681,"(25, 32)",Female,wiki_crop/26/39218926_1923-05-30_1956.jpg
1682,"(25, 32)",Male,wiki_crop/81/12646481_1921-06-18_1948.jpg
1683,"(25, 32)",Male,wiki_crop/91/12225091_1985-05-17_2011.jpg
1684,"(38, 43)",Male,wiki_crop/04/2073004_1970-06-19_2011.jpg
1685,"(25, 32)",Male,wiki_crop/77/37990177_1993-02-28_2013.jpg
1686,"(8, 12)",Male,wiki_crop/34/44506634_1995-12-12_2012.jpg
1687,"(25, 32)",Male,wiki_crop/83/11401783_1988-12-17_2014.jpg
1688,"(4, 6)",Female,wiki_crop/76/23073876_1961-09-16_2013.jpg
1689,"(38, 43)",Male,wiki_crop/09/7534809_1942-01-28_1961.jpg
1690,"(25, 32)",Male,wiki_crop/38/33237938_1961-09-19_2011.jpg
1691,"(38, 43)",Female,wiki_crop/89/4337089_1967-08-09_2009.jpg
1692,"(8, 12)",Female,wiki_crop/52/2491752_1971-10-25_2004.jpg
1693,"(60, 100)",Male,wiki_crop/14/20333414_1940-11-04_2010.jpg
1694,"(8, 12)",Male,wiki_crop/26/33294926_1981-07-22_2010.jpg
1695,"(25, 32)",Male,wiki_crop/89/2843289_1941-08-05_2007.jpg
1696,"(25, 32)",Female,wiki_crop/53/16553_1967-10-28_2011.jpg
1697,"(8, 12)",Male,wiki_crop/42/28178642_1992-04-18_2013.jpg
1698,"(25, 32)",Male,wiki_crop/87/780287_1937-10-20_2009.jpg
1699,"(25, 32)",Male,wiki_crop/02/11393202_1985-06-24_2014.jpg
1700,"(60, 100)",Male,wiki_crop/32/230732_1900-04-26_1970.jpg
1701,"(38, 43)",Male,wiki_crop/35/4943835_1891-09-22_1968.jpg
1702,"(48, 53)",Male,wiki_crop/16/242416_1911-08-17_1962.jpg
1703,"(48, 53)",Male,wiki_crop/56/16288856_1987-05-25_2015.jpg
1704,"(38, 43)",Female,wiki_crop/92/1873492_1931-06-07_2013.jpg
1705,"(48, 53)",Male,wiki_crop/48/460248_1935-04-06_1997.jpg
1706,"(8, 12)",Male,wiki_crop/22/33944622_1994-08-01_2013.jpg
1707,"(25, 32)",Male,wiki_crop/47/3624347_1970-06-12_2013.jpg
1708,"(25, 32)",Male,wiki_crop/28/1685128_1970-09-09_2000.jpg
1709,"(25, 32)",Female,wiki_crop/66/3288666_1977-06-28_2007.jpg
1710,"(48, 53)",Male,wiki_crop/70/1954970_1968-10-02_2008.jpg
1711,"(8, 12)",Male,wiki_crop/26/40717726_1994-11-10_2013.jpg
1712,"(15, 20)",Male,wiki_crop/41/7349341_1980-10-16_2013.jpg
1713,"(15, 20)",Male,wiki_crop/04/36255204_1994-08-10_2014.jpg
1714,"(8, 12)",Male,wiki_crop/48/3174348_1975-05-27_2006.jpg
1715,"(25, 32)",Male,wiki_crop/85/15143985_1985-07-11_2013.jpg
1716,"(60, 100)",Female,wiki_crop/93/2976893_1940-01-03_2010.jpg
1717,"(48, 53)",Male,wiki_crop/94/5304994_1978-08-23_2011.jpg
1718,"(38, 43)",Male,wiki_crop/29/157729_1934-01-14_2009.jpg
1719,"(15, 20)",Male,wiki_crop/49/13276549_1934-08-22_1963.jpg
1720,"(25, 32)",Male,wiki_crop/40/23567340_1929-02-02_1950.jpg
1721,"(25, 32)",Male,wiki_crop/19/8679319_1986-12-01_2014.jpg
1722,"(25, 32)",Female,wiki_crop/29/482729_1969-11-22_2008.jpg
1723,"(8, 12)",Female,wiki_crop/68/225468_1942-04-03_2010.jpg
1724,"(8, 12)",Male,wiki_crop/91/12040991_1910-01-22_1943.jpg
1725,"(25, 32)",Male,wiki_crop/16/2008016_1970-05-03_2009.jpg
1726,"(38, 43)",Male,wiki_crop/94/17062594_1977-01-11_2010.jpg
1727,"(4, 6)",Male,wiki_crop/25/145325_1901-12-27_1951.jpg
1728,"(25, 32)",Male,wiki_crop/85/8576585_1927-03-20_1977.jpg
1729,"(25, 32)",Male,wiki_crop/38/25479138_1974-09-30_2014.jpg
1730,"(25, 32)",Female,wiki_crop/86/1653786_1998-04-09_2014.jpg
1731,"(60, 100)",Male,wiki_crop/43/3378943_1918-10-09_2008.jpg
1732,"(38, 43)",Female,wiki_crop/76/303376_1958-01-12_2011.jpg
1733,"(25, 32)",Male,wiki_crop/42/45262542_1994-03-11_2015.jpg
1734,"(25, 32)",Female,wiki_crop/75/27798875_1985-11-23_2011.jpg
1735,"(25, 32)",Female,wiki_crop/17/1348317_1960-04-04_2014.jpg
1736,"(25, 32)",Female,wiki_crop/78/19481278_1963-04-11_1979.jpg
1737,"(25, 32)",Male,wiki_crop/68/37205768_1937-07-31_1965.jpg
1738,"(25, 32)",Male,wiki_crop/25/1954425_1913-05-01_1966.jpg
1739,"(25, 32)",Male,wiki_crop/13/10313_1929-06-10_2003.jpg
1740,"(25, 32)",Male,wiki_crop/04/9508204_1985-07-24_2012.jpg
1741,"(25, 32)",Male,wiki_crop/84/26813984_1954-11-22_1983.jpg
1742,"(48, 53)",Male,wiki_crop/61/6031561_1945-12-17_2013.jpg
1743,"(48, 53)",Male,wiki_crop/12/5973712_1951-09-29_1968.jpg
1744,"(8, 12)",Female,wiki_crop/76/18977276_1984-07-08_2013.jpg
1745,"(25, 32)",Male,wiki_crop/55/38494855_1948-06-16_1968.jpg
1746,"(25, 32)",Male,wiki_crop/15/4863915_1931-07-26_1964.jpg
1747,"(25, 32)",Male,wiki_crop/16/391216_1938-02-22_2015.jpg
1748,"(25, 32)",Male,wiki_crop/43/6249943_1978-04-08_2010.jpg
1749,"(48, 53)",Female,wiki_crop/85/30120185_1896-04-28_1948.jpg
1750,"(15, 20)",Female,wiki_crop/12/2633212_1981-06-21_2007.jpg
1751,"(60, 100)",Male,wiki_crop/86/40534286_1929-05-17_1995.jpg
1752,"(25, 32)",Male,wiki_crop/58/42662358_1938-04-12_1966.jpg
1753,"(25, 32)",Female,wiki_crop/89/39611789_1987-05-22_2013.jpg
1754,"(25, 32)",Female,wiki_crop/16/41295416_1987-10-08_2013.jpg
1755,"(25, 32)",Male,wiki_crop/95/6461295_1967-07-22_2008.jpg
1756,"(60, 100)",Female,wiki_crop/28/296728_1931-12-11_2008.jpg
1757,"(25, 32)",Male,wiki_crop/78/33456778_1992-11-28_2011.jpg
1758,"(8, 12)",Male,wiki_crop/50/29005950_1984-03-17_2013.jpg
1759,"(0, 2)",Male,wiki_crop/19/2061719_1941-08-08_2009.jpg
1760,"(25, 32)",Male,wiki_crop/82/9478182_1942-11-29_1960.jpg
1761,"(38, 43)",Male,wiki_crop/75/18444075_1943-12-24_2013.jpg
1762,"(25, 32)",Male,wiki_crop/32/5431932_1979-08-07_2011.jpg
1763,"(8, 12)",Male,wiki_crop/79/9123379_1983-08-13_2013.jpg
1764,"(25, 32)",Male,wiki_crop/14/18894714_1917-07-28_1948.jpg
1765,"(25, 32)",Male,wiki_crop/46/38403146_1992-07-11_2013.jpg
1766,"(38, 43)",Male,wiki_crop/76/71376_1906-08-27_1958.jpg
1767,"(8, 12)",Male,wiki_crop/42/20736642_1968-01-15_2010.jpg
1768,"(25, 32)",Male,wiki_crop/06/37835506_1944-08-19_2008.jpg
1769,"(60, 100)",Male,wiki_crop/11/1641511_1936-09-17_2006.jpg
1770,"(8, 12)",Male,wiki_crop/30/11530_1976-07-09_1989.jpg
1771,"(25, 32)",Female,wiki_crop/09/1083009_1986-05-12_2013.jpg
1772,"(38, 43)",Male,wiki_crop/62/292062_1963-07-19_2012.jpg
1773,"(38, 43)",Male,wiki_crop/17/5884517_1985-05-07_2014.jpg
1774,"(25, 32)",Male,wiki_crop/80/16380_1918-03-05_1962.jpg
1775,"(38, 43)",Female,wiki_crop/27/3076827_1982-07-24_2014.jpg
1776,"(25, 32)",Male,wiki_crop/77/1891577_1977-11-05_2007.jpg
1777,"(60, 100)",Male,wiki_crop/21/16021_1942-03-02_2010.jpg
1778,"(60, 100)",Male,wiki_crop/63/7350263_1939-08-19_2014.jpg
1779,"(8, 12)",Female,wiki_crop/45/21525445_1970-03-07_2013.jpg
1780,"(25, 32)",Male,wiki_crop/32/204432_1972-04-15_2002.jpg
1781,"(8, 12)",Female,wiki_crop/84/2458184_1984-05-18_2013.jpg
1782,"(8, 12)",Male,wiki_crop/67/42776567_1932-11-15_2009.jpg
1783,"(38, 43)",Male,wiki_crop/14/478614_1949-01-14_2015.jpg
1784,"(25, 32)",Female,wiki_crop/73/2593673_1983-05-08_2015.jpg
1785,"(8, 12)",Male,wiki_crop/04/40655504_1995-03-22_2015.jpg
1786,"(8, 12)",Male,wiki_crop/91/21329291_1994-02-16_2012.jpg
1787,"(60, 100)",Male,wiki_crop/36/1886336_1942-03-20_2011.jpg
1788,"(25, 32)",Male,wiki_crop/50/3120950_1968-01-16_2008.jpg
1789,"(15, 20)",Male,wiki_crop/45/3637445_1965-02-15_2015.jpg
1790,"(8, 12)",Male,wiki_crop/20/2113720_1984-05-14_2013.jpg
1791,"(25, 32)",Male,wiki_crop/27/29708227_1987-05-15_2015.jpg
1792,"(25, 32)",Male,wiki_crop/68/38368_1970-08-20_2010.jpg
1793,"(25, 32)",Male,wiki_crop/46/21893646_1980-09-28_2010.jpg
1794,"(25, 32)",Female,wiki_crop/32/25340732_1970-06-14_2011.jpg
1795,"(4, 6)",Female,wiki_crop/57/4943357_1920-02-15_1963.jpg
1796,"(38, 43)",Male,wiki_crop/09/3448209_1920-03-24_1953.jpg
1797,"(60, 100)",Male,wiki_crop/68/166768_1946-12-25_2008.jpg
1798,"(25, 32)",Female,wiki_crop/73/11869973_1974-10-18_2013.jpg
1799,"(25, 32)",Female,wiki_crop/75/4006975_1985-12-22_2015.jpg
1800,"(25, 32)",Male,wiki_crop/73/568973_1933-06-21_1977.jpg
1801,"(38, 43)",Male,wiki_crop/22/14601622_1954-07-15_2007.jpg
1802,"(25, 32)",Male,wiki_crop/35/27477035_1971-02-18_2013.jpg
1803,"(25, 32)",Male,wiki_crop/75/616575_1962-09-30_2006.jpg
1804,"(25, 32)",Female,wiki_crop/66/23679466_1919-03-30_1945.jpg
1805,"(25, 32)",Male,wiki_crop/67/25803567_1994-03-26_2014.jpg
1806,"(8, 12)",Male,wiki_crop/96/22148596_1974-09-17_2007.jpg
1807,"(25, 32)",Male,wiki_crop/07/3761307_1979-04-27_2007.jpg
1808,"(48, 53)",Male,wiki_crop/59/46747459_1982-08-25_2014.jpg
1809,"(25, 32)",Male,wiki_crop/14/10193814_1927-03-21_1960.jpg
1810,"(8, 12)",Male,wiki_crop/87/12268187_1977-09-10_2008.jpg
1811,"(8, 12)",Female,wiki_crop/76/18022576_1987-09-01_2006.jpg
1812,"(25, 32)",Male,wiki_crop/10/939710_1918-12-14_2006.jpg
1813,"(38, 43)",Male,wiki_crop/14/151514_1911-08-12_1964.jpg
1814,"(25, 32)",Male,wiki_crop/97/24378497_1982-08-17_2009.jpg
1815,"(25, 32)",Male,wiki_crop/43/1738043_1945-11-24_2010.jpg
1816,"(25, 32)",Female,wiki_crop/53/1600453_1982-11-13_2013.jpg
1817,"(38, 43)",Male,wiki_crop/90/4899290_1894-09-22_1964.jpg
1818,"(48, 53)",Male,wiki_crop/49/445249_1920-06-11_1946.jpg
1819,"(38, 43)",Male,wiki_crop/67/10651767_1981-02-21_2012.jpg
1820,"(8, 12)",Male,wiki_crop/64/10229964_1984-11-08_2012.jpg
1821,"(48, 53)",Male,wiki_crop/21/1510621_1984-11-30_2011.jpg
1822,"(25, 32)",Male,wiki_crop/16/1373516_1979-01-23_2007.jpg
1823,"(8, 12)",Male,wiki_crop/87/32780487_1996-03-06_2013.jpg
1824,"(25, 32)",Female,wiki_crop/39/78239_1935-10-01_2013.jpg
1825,"(25, 32)",Female,wiki_crop/61/7650161_1977-09-22_2007.jpg
1826,"(8, 12)",Male,wiki_crop/45/16619245_1960-06-17_2010.jpg
1827,"(25, 32)",Female,wiki_crop/53/3859453_1986-06-28_2013.jpg
1828,"(25, 32)",Male,wiki_crop/96/32908796_1985-06-20_2013.jpg
1829,"(25, 32)",Male,wiki_crop/57/36461057_1992-06-19_2013.jpg
1830,"(25, 32)",Female,wiki_crop/78/938478_1955-05-25_2008.jpg
1831,"(15, 20)",Male,wiki_crop/73/27908173_1980-03-22_2008.jpg
1832,"(25, 32)",Male,wiki_crop/55/43139955_1934-03-21_1953.jpg
1833,"(38, 43)",Male,wiki_crop/48/284848_1928-06-10_2009.jpg
1834,"(8, 12)",Female,wiki_crop/45/965345_1978-10-20_2008.jpg
1835,"(25, 32)",Male,wiki_crop/55/24158155_1969-10-04_2009.jpg
1836,"(25, 32)",Male,wiki_crop/41/1249041_1963-11-25_2006.jpg
1837,"(38, 43)",Male,wiki_crop/60/439260_1959-07-09_2009.jpg
1838,"(25, 32)",Male,wiki_crop/18/1203018_1943-03-20_2005.jpg
1839,"(25, 32)",Female,wiki_crop/76/2086776_1943-12-08_2007.jpg
1840,"(38, 43)",Male,wiki_crop/75/19727075_1959-10-07_2013.jpg
1841,"(8, 12)",Male,wiki_crop/97/7856897_1986-05-23_2012.jpg
1842,"(8, 12)",Female,wiki_crop/16/45187416_1997-09-26_2015.jpg
1843,"(25, 32)",Male,wiki_crop/82/17572182_1923-12-08_1950.jpg
1844,"(25, 32)",Male,wiki_crop/39/41204539_1944-06-10_1964.jpg
1845,"(25, 32)",Female,wiki_crop/55/4783155_1942-12-11_2007.jpg
1846,"(8, 12)",Male,wiki_crop/25/17436425_1987-12-30_2014.jpg
1847,"(60, 100)",Male,wiki_crop/50/6093250_1968-05-22_2011.jpg
1848,"(0, 2)",Male,wiki_crop/54/205554_1953-10-15_2006.jpg
1849,"(38, 43)",Male,wiki_crop/01/42603001_1946-05-04_2009.jpg
1850,"(25, 32)",Male,wiki_crop/70/1565470_1922-08-08_1961.jpg
1851,"(8, 12)",Male,wiki_crop/52/24470652_1992-02-05_2012.jpg
1852,"(25, 32)",Male,wiki_crop/61/20877061_1991-03-16_2012.jpg
1853,"(25, 32)",Male,wiki_crop/00/3046100_1983-08-26_2010.jpg
1854,"(25, 32)",Female,wiki_crop/74/29540174_1987-02-09_2013.jpg
1855,"(8, 12)",Male,wiki_crop/15/5027215_1913-08-12_1953.jpg
1856,"(38, 43)",Male,wiki_crop/24/8694024_1936-02-14_1986.jpg
1857,"(25, 32)",Male,wiki_crop/83/1093883_1961-01-09_2010.jpg
1858,"(0, 2)",Male,wiki_crop/77/19815177_1994-11-07_2012.jpg
1859,"(8, 12)",Male,wiki_crop/94/582394_1966-02-13_2010.jpg
1860,"(15, 20)",Female,wiki_crop/10/7847010_1989-01-15_2008.jpg
1861,"(25, 32)",Male,wiki_crop/79/15172779_1988-10-07_2015.jpg
1862,"(8, 12)",Male,wiki_crop/12/17621312_1947-10-08_1990.jpg
1863,"(25, 32)",Male,wiki_crop/20/18362320_1972-12-09_2012.jpg
1864,"(60, 100)",Male,wiki_crop/48/161148_1921-07-31_1991.jpg
1865,"(8, 12)",Male,wiki_crop/14/5576114_1987-01-20_2015.jpg
1866,"(38, 43)",Male,wiki_crop/77/7729877_1900-07-15_1940.jpg
1867,"(25, 32)",Male,wiki_crop/42/22965242_1993-05-13_2014.jpg
1868,"(4, 6)",Male,wiki_crop/92/10252692_1973-09-02_2013.jpg
1869,"(38, 43)",Male,wiki_crop/42/39485042_1946-01-16_2013.jpg
1870,"(25, 32)",Male,wiki_crop/10/46610210_1984-10-07_2012.jpg
1871,"(48, 53)",Male,wiki_crop/46/6479946_1946-08-12_2011.jpg
1872,"(25, 32)",Male,wiki_crop/81/1971781_1979-11-12_2009.jpg
1873,"(48, 53)",Male,wiki_crop/76/32385576_1937-06-12_1987.jpg
1874,"(4, 6)",Male,wiki_crop/68/2774868_1981-10-23_2014.jpg
1875,"(25, 32)",Female,wiki_crop/34/33369434_1983-04-29_2010.jpg
1876,"(15, 20)",Male,wiki_crop/59/46858359_1988-02-26_2015.jpg
1877,"(0, 2)",Male,wiki_crop/60/4262860_1926-11-09_2010.jpg
1878,"(60, 100)",Male,wiki_crop/87/22824787_1941-01-27_2012.jpg
1879,"(25, 32)",Male,wiki_crop/78/45638178_1985-06-12_2014.jpg
1880,"(60, 100)",Male,wiki_crop/74/26518574_1929-11-27_2009.jpg
1881,"(8, 12)",Female,wiki_crop/34/40214934_1995-11-22_2014.jpg
1882,"(60, 100)",Male,wiki_crop/30/4688430_1923-08-19_1994.jpg
1883,"(25, 32)",Female,wiki_crop/94/3946794_1984-10-18_2010.jpg
1884,"(8, 12)",Male,wiki_crop/23/34027323_1992-05-20_2012.jpg
1885,"(48, 53)",Male,wiki_crop/24/7170324_1946-09-20_2009.jpg
1886,"(25, 32)",Male,wiki_crop/04/18808804_1986-05-24_2015.jpg
1887,"(38, 43)",Female,wiki_crop/59/32028959_1957-03-10_2010.jpg
1888,"(25, 32)",Male,wiki_crop/49/25388549_1967-08-18_2010.jpg
1889,"(4, 6)",Male,wiki_crop/19/25881419_1988-03-24_2014.jpg
1890,"(25, 32)",Female,wiki_crop/50/595750_1977-04-16_2007.jpg
1891,"(4, 6)",Female,wiki_crop/43/179643_1943-05-27_1970.jpg
1892,"(4, 6)",Female,wiki_crop/47/34752247_1983-05-16_2013.jpg
1893,"(25, 32)",Male,wiki_crop/47/22081847_1988-11-05_2007.jpg
1894,"(25, 32)",Male,wiki_crop/98/22298398_1962-09-19_2011.jpg
1895,"(25, 32)",Male,wiki_crop/44/20513644_1990-06-07_2008.jpg
1896,"(48, 53)",Male,wiki_crop/66/612566_1927-01-12_1997.jpg
1897,"(25, 32)",Male,wiki_crop/34/353634_1929-11-30_1961.jpg
1898,"(8, 12)",Male,wiki_crop/39/26275039_1987-04-27_2013.jpg
1899,"(25, 32)",Male,wiki_crop/32/16048532_1984-02-20_2011.jpg
1900,"(0, 2)",Male,wiki_crop/12/871512_1926-04-03_1967.jpg
1901,"(60, 100)",Male,wiki_crop/75/38796275_1941-04-07_2013.jpg
1902,"(8, 12)",Male,wiki_crop/73/346773_1969-01-28_2008.jpg
1903,"(38, 43)",Male,wiki_crop/93/1686193_1958-03-29_2000.jpg
1904,"(48, 53)",Male,wiki_crop/77/308577_1957-02-28_2009.jpg
1905,"(8, 12)",Male,wiki_crop/00/30782100_1992-09-07_2013.jpg
1906,"(60, 100)",Male,wiki_crop/60/13853560_1943-04-01_2013.jpg
1907,"(15, 20)",Male,wiki_crop/19/2133819_1967-08-26_2010.jpg
1908,"(25, 32)",Male,wiki_crop/85/20998185_1988-07-19_2014.jpg
1909,"(25, 32)",Male,wiki_crop/36/332336_1980-03-21_2012.jpg
1910,"(38, 43)",Male,wiki_crop/95/15977195_1961-02-01_2012.jpg
1911,"(48, 53)",Male,wiki_crop/17/592117_1930-07-22_2009.jpg
1912,"(25, 32)",Male,wiki_crop/90/40038790_1985-08-11_2014.jpg
1913,"(25, 32)",Male,wiki_crop/10/43910_1936-05-09_1966.jpg
1914,"(25, 32)",Male,wiki_crop/86/25794086_1983-10-03_2011.jpg
1915,"(15, 20)",Male,wiki_crop/26/14526_1983-12-24_2003.jpg
1916,"(15, 20)",Male,wiki_crop/67/15689167_1986-08-31_2013.jpg
1917,"(25, 32)",Male,wiki_crop/93/76593_1938-01-21_1979.jpg
1918,"(25, 32)",Female,wiki_crop/43/9372543_1983-05-28_2004.jpg
1919,"(60, 100)",Male,wiki_crop/86/332386_1935-10-06_2005.jpg
1920,"(38, 43)",Male,wiki_crop/16/269416_1958-10-16_2012.jpg
1921,"(15, 20)",Female,wiki_crop/61/1074161_1897-12-09_1973.jpg
1922,"(60, 100)",Female,wiki_crop/45/38018945_1993-06-03_2014.jpg
1923,"(38, 43)",Female,wiki_crop/79/36778379_1911-09-19_1974.jpg
1924,"(25, 32)",Male,wiki_crop/92/34534292_1995-02-25_2012.jpg
1925,"(25, 32)",Male,wiki_crop/26/12236926_1985-07-09_2013.jpg
1926,"(25, 32)",Female,wiki_crop/46/10080646_1986-08-08_2014.jpg
1927,"(8, 12)",Male,wiki_crop/85/5240085_1924-12-29_1950.jpg
1928,"(8, 12)",Female,wiki_crop/16/37008416_1996-03-20_2013.jpg
1929,"(25, 32)",Female,wiki_crop/46/2531046_1974-10-07_2014.jpg
1930,"(15, 20)",Male,wiki_crop/30/162730_1923-03-14_1949.jpg
1931,"(8, 12)",Male,wiki_crop/47/34286347_1994-10-10_2013.jpg
1932,"(25, 32)",Male,wiki_crop/32/1679232_1979-12-06_2009.jpg
1933,"(25, 32)",Male,wiki_crop/06/7820706_1971-10-13_2011.jpg
1934,"(4, 6)",Female,wiki_crop/38/324138_1928-05-30_2010.jpg
1935,"(8, 12)",Female,wiki_crop/68/277368_1967-09-28_2007.jpg
1936,"(25, 32)",Male,wiki_crop/09/13085909_1986-02-09_2012.jpg
1937,"(25, 32)",Female,wiki_crop/50/18643350_1949-08-21_1968.jpg
1938,"(38, 43)",Male,wiki_crop/36/12943536_1935-01-15_1952.jpg
1939,"(25, 32)",Male,wiki_crop/08/42220508_1982-09-28_2014.jpg
1940,"(38, 43)",Male,wiki_crop/63/39183163_1959-08-21_2013.jpg
1941,"(60, 100)",Male,wiki_crop/75/32058175_1905-12-07_1968.jpg
1942,"(25, 32)",Male,wiki_crop/08/42912408_1987-04-26_2014.jpg
1943,"(48, 53)",Female,wiki_crop/51/622051_1940-09-03_2012.jpg
1944,"(25, 32)",Female,wiki_crop/01/32944701_1994-02-24_2015.jpg
1945,"(48, 53)",Female,wiki_crop/73/6270373_1919-12-02_2009.jpg
1946,"(25, 32)",Male,wiki_crop/76/41321976_1918-09-01_1950.jpg
1947,"(8, 12)",Male,wiki_crop/45/40152645_1992-02-13_2012.jpg
1948,"(8, 12)",Male,wiki_crop/40/240940_1984-12-30_2014.jpg
1949,"(15, 20)",Male,wiki_crop/23/43705123_1996-05-19_2015.jpg
1950,"(38, 43)",Male,wiki_crop/92/37074792_1986-06-20_2013.jpg
1951,"(25, 32)",Male,wiki_crop/24/22727924_1984-04-20_2011.jpg
1952,"(25, 32)",Male,wiki_crop/60/34004560_1986-09-02_2014.jpg
1953,"(25, 32)",Male,wiki_crop/09/4862609_1962-09-23_1980.jpg
1954,"(25, 32)",Male,wiki_crop/26/1662226_1942-08-09_2009.jpg
1955,"(25, 32)",Female,wiki_crop/26/6795526_1958-06-27_2012.jpg
1956,"(60, 100)",Female,wiki_crop/36/747736_1980-10-16_2012.jpg
1957,"(25, 32)",Male,wiki_crop/84/24082384_1975-11-14_2004.jpg
1958,"(38, 43)",Male,wiki_crop/33/639133_1940-05-05_2010.jpg
1959,"(25, 32)",Male,wiki_crop/10/1671510_1959-01-24_2008.jpg
1960,"(0, 2)",Male,wiki_crop/25/20796025_1979-10-10_2009.jpg
1961,"(25, 32)",Female,wiki_crop/25/33622325_1993-09-18_2013.jpg
1962,"(38, 43)",Male,wiki_crop/35/155035_1925-07-29_2004.jpg
1963,"(8, 12)",Male,wiki_crop/44/18901144_1990-07-09_2011.jpg
1964,"(38, 43)",Male,wiki_crop/13/34737913_1993-03-19_2013.jpg
1965,"(25, 32)",Female,wiki_crop/91/333091_1963-08-13_2014.jpg
1966,"(15, 20)",Male,wiki_crop/61/8735461_1958-02-14_2007.jpg
1967,"(25, 32)",Male,wiki_crop/86/347086_1945-12-26_2008.jpg
1968,"(25, 32)",Male,wiki_crop/06/737306_1970-09-11_2013.jpg
1969,"(25, 32)",Male,wiki_crop/23/5927923_1981-12-31_2014.jpg
1970,"(60, 100)",Male,wiki_crop/33/1670333_1919-07-02_1980.jpg
1971,"(25, 32)",Male,wiki_crop/83/27419583_1889-11-18_1941.jpg
1972,"(38, 43)",Male,wiki_crop/40/24550340_1923-04-20_2005.jpg
1973,"(8, 12)",Male,wiki_crop/63/1979063_1972-09-09_2005.jpg
1974,"(25, 32)",Male,wiki_crop/82/8699682_1991-12-07_2009.jpg
1975,"(25, 32)",Female,wiki_crop/29/8573129_1975-04-04_2014.jpg
1976,"(0, 2)",Male,wiki_crop/42/2384842_1951-03-04_2012.jpg
1977,"(25, 32)",Male,wiki_crop/12/8084912_1982-06-12_2009.jpg
1978,"(8, 12)",Male,wiki_crop/39/88839_1932-11-15_2009.jpg
1979,"(25, 32)",Male,wiki_crop/35/2474135_1971-01-18_2010.jpg
1980,"(8, 12)",Female,wiki_crop/90/8146090_1964-09-16_2013.jpg
1981,"(38, 43)",Male,wiki_crop/67/25595767_1985-10-18_2015.jpg
1982,"(25, 32)",Male,wiki_crop/35/17882235_1969-09-02_2010.jpg
1983,"(48, 53)",Male,wiki_crop/67/2964967_1960-03-11_2010.jpg
1984,"(60, 100)",Male,wiki_crop/98/2089498_1910-04-24_1959.jpg
1985,"(15, 20)",Male,wiki_crop/15/13145815_1971-12-14_1999.jpg
1986,"(25, 32)",Female,wiki_crop/83/7857183_1984-09-11_2004.jpg
1987,"(15, 20)",Female,wiki_crop/85/17856585_1980-08-25_2012.jpg
1988,"(48, 53)",Male,wiki_crop/28/41592228_1934-03-22_1964.jpg
1989,"(25, 32)",Female,wiki_crop/28/12056828_1978-09-23_2005.jpg
1990,"(60, 100)",Male,wiki_crop/60/1587860_1934-08-16_2014.jpg
1991,"(25, 32)",Female,wiki_crop/46/22005346_1983-10-08_2010.jpg
1992,"(25, 32)",Female,wiki_crop/60/25065260_1990-06-09_2011.jpg
1993,"(25, 32)",Male,wiki_crop/87/1366387_1925-03-08_1977.jpg
1994,"(25, 32)",Male,wiki_crop/00/33034300_1995-11-06_2014.jpg
1995,"(0, 2)",Male,wiki_crop/11/10745111_1950-11-21_2012.jpg
1996,"(8, 12)",Male,wiki_crop/29/31361429_1989-02-12_2009.jpg
1997,"(25, 32)",Male,wiki_crop/44/6546444_1952-01-30_1985.jpg
1998,"(4, 6)",Female,wiki_crop/49/21535549_1923-01-09_1944.jpg
1999,"(38, 43)",Male,wiki_crop/46/1217146_1920-03-21_2004.jpg
2000,"(15, 20)",Female,wiki_crop/91/6184091_1986-01-13_2014.jpg
2001,"(38, 43)",Male,wiki_crop/82/8855682_1975-04-18_2015.jpg
2002,"(25, 32)",Female,wiki_crop/25/2067825_1968-06-14_2012.jpg
2003,"(25, 32)",Male,wiki_crop/05/2515605_1982-02-11_2013.jpg
2004,"(38, 43)",Male,wiki_crop/84/11536584_1933-07-30_1961.jpg
2005,"(25, 32)",Male,wiki_crop/86/7072586_1974-05-17_2006.jpg
2006,"(25, 32)",Male,wiki_crop/86/7072586_1974-05-17_2006.jpg
2007,"(25, 32)",Female,wiki_crop/79/886579_1975-03-15_2015.jpg
2008,"(25, 32)",Male,wiki_crop/56/33651656_1985-05-13_2013.jpg
2009,"(4, 6)",Female,wiki_crop/42/17988142_1984-09-19_2010.jpg
2010,"(25, 32)",Male,wiki_crop/20/23955120_1987-12-25_2014.jpg
2011,"(25, 32)",Male,wiki_crop/71/597871_1962-03-04_2015.jpg
2012,"(48, 53)",Male,wiki_crop/21/2797621_1960-03-15_2011.jpg
2013,"(25, 32)",Male,wiki_crop/21/2797621_1960-03-15_2011.jpg
2014,"(8, 12)",Male,wiki_crop/24/1188024_1927-07-06_1970.jpg
2015,"(15, 20)",Female,wiki_crop/46/25224446_1981-01-04_2014.jpg
2016,"(48, 53)",Male,wiki_crop/81/330881_1910-10-15_1961.jpg
2017,"(38, 43)",Male,wiki_crop/32/23932_1912-05-28_1973.jpg
2018,"(8, 12)",Female,wiki_crop/82/18667282_1987-02-01_2008.jpg
2019,"(25, 32)",Male,wiki_crop/82/20115882_1965-08-10_2008.jpg
2020,"(25, 32)",Female,wiki_crop/80/13955080_1946-11-12_2013.jpg
2021,"(25, 32)",Female,wiki_crop/00/518700_1981-09-12_2012.jpg
